,Month_Year,Address_Zipcode,Eviction_Notice,actual_evictions,month_year,months_ahead,predicted_evictions,month_for_zips,months_ahead_2,perc_of_month,predicted_evictions_by_zip,actual_evictions_random_forest,month_year_random_forest,predicted_evictions_random_forest,zip_code
1761,2001-10-01,94102,10,192.0,2001-10-01,3.0,198.193653537,2001-10-01,3.0,0.0447112455842,8.86148511653,10.0,2001-10-01,7.48287603306,94102
1764,2001-10-01,94103,11,192.0,2001-10-01,3.0,198.193653537,2001-10-01,3.0,0.0413821083906,8.201671253,11.0,2001-10-01,7.4,94103
1767,2001-10-01,94107,4,192.0,2001-10-01,3.0,198.193653537,2001-10-01,3.0,0.020774402497,4.11735473094,4.0,2001-10-01,6.6,94107
1770,2001-10-01,94108,1,192.0,2001-10-01,3.0,198.193653537,2001-10-01,3.0,0.0180012720675,3.56773787938,1.0,2001-10-01,3.0,94108
1773,2001-10-01,94109,15,192.0,2001-10-01,3.0,198.193653537,2001-10-01,3.0,0.0708014451442,14.0323970889,15.0,2001-10-01,9.4,94109
1776,2001-10-01,94110,18,192.0,2001-10-01,3.0,198.193653537,2001-10-01,3.0,0.130708610444,25.9056170526,18.0,2001-10-01,25.2,94110
1779,2001-10-01,94112,13,192.0,2001-10-01,3.0,198.193653537,2001-10-01,3.0,0.0675968568641,13.3972680295,13.0,2001-10-01,12.8,94112
1782,2001-10-01,94114,19,192.0,2001-10-01,3.0,198.193653537,2001-10-01,3.0,0.067175576947,13.3137730236,19.0,2001-10-01,16.6,94114
1785,2001-10-01,94115,8,192.0,2001-10-01,3.0,198.193653537,2001-10-01,3.0,0.0451965547207,8.9576703074,8.0,2001-10-01,10.1,94115
1788,2001-10-01,94116,4,192.0,2001-10-01,3.0,198.193653537,2001-10-01,3.0,0.0363843495689,7.21114717264,4.0,2001-10-01,9.5,94116
1791,2001-10-01,94117,14,192.0,2001-10-01,3.0,198.193653537,2001-10-01,3.0,0.0725922401667,14.3873212971,14.0,2001-10-01,15.8,94117
1794,2001-10-01,94118,15,192.0,2001-10-01,3.0,198.193653537,2001-10-01,3.0,0.0575811406576,11.4122166418,15.0,2001-10-01,17.2,94118
1797,2001-10-01,94121,11,192.0,2001-10-01,3.0,198.193653537,2001-10-01,3.0,0.0527023720928,10.4452756752,11.0,2001-10-01,11.6,94121
1800,2001-10-01,94122,19,192.0,2001-10-01,3.0,198.193653537,2001-10-01,3.0,0.0661926381605,13.1189607943,19.0,2001-10-01,16.3,94122
1803,2001-10-01,94123,9,192.0,2001-10-01,3.0,198.193653537,2001-10-01,3.0,0.028341888838,5.61718249695,9.0,2001-10-01,8.8,94123
1806,2001-10-01,94124,1,192.0,2001-10-01,3.0,198.193653537,2001-10-01,3.0,0.0331479070174,6.5697047989,1.0,2001-10-01,7.6,94124
1809,2001-10-01,94131,3,192.0,2001-10-01,3.0,198.193653537,2001-10-01,3.0,0.0288294815602,5.71382028,3.0,2001-10-01,8.9,94131
1812,2001-10-01,94133,6,192.0,2001-10-01,3.0,198.193653537,2001-10-01,3.0,0.0397916514148,7.88645277418,6.0,2001-10-01,9.4,94133
1815,2001-10-01,94134,8,192.0,2001-10-01,3.0,198.193653537,2001-10-01,3.0,0.0327929744088,6.49935940844,8.0,2001-10-01,4.9,94134
1818,2001-10-01,Unknown_ZIP,3,192.0,2001-10-01,3.0,198.193653537,2001-10-01,3.0,0.0183928277768,3.64534173596,3.0,2001-10-01,5.6,Unknown_ZIP
1821,2001-11-01,94102,10,123.0,2001-11-01,3.0,188.321916169,2001-11-01,3.0,0.0455893212053,8.58546832624,10.0,2001-11-01,10.1970344388,94102
1824,2001-11-01,94103,3,123.0,2001-11-01,3.0,188.321916169,2001-11-01,3.0,0.0431815960827,8.13204091754,3.0,2001-11-01,10.7,94103
1827,2001-11-01,94107,2,123.0,2001-11-01,3.0,188.321916169,2001-11-01,3.0,0.0202413150227,3.81188323087,2.0,2001-11-01,3.9,94107
1830,2001-11-01,94108,2,123.0,2001-11-01,3.0,188.321916169,2001-11-01,3.0,0.0180012720675,3.39003404924,2.0,2001-11-01,2.4,94108
1833,2001-11-01,94109,1,123.0,2001-11-01,3.0,188.321916169,2001-11-01,3.0,0.0707798587115,13.3293986188,1.0,2001-11-01,11.3,94109
1836,2001-11-01,94110,21,123.0,2001-11-01,3.0,188.321916169,2001-11-01,3.0,0.131444409519,24.7538630703,21.0,2001-11-01,27.3,94110
1839,2001-11-01,94112,17,123.0,2001-11-01,3.0,188.321916169,2001-11-01,3.0,0.0676857734756,12.7467145583,17.0,2001-11-01,13.0214285714,94112
1842,2001-11-01,94114,8,123.0,2001-11-01,3.0,188.321916169,2001-11-01,3.0,0.066069099097,12.4422593415,8.0,2001-11-01,16.6,94114
1845,2001-11-01,94115,6,123.0,2001-11-01,3.0,188.321916169,2001-11-01,3.0,0.0454529348665,8.55978378958,6.0,2001-11-01,7.8,94115
1848,2001-11-01,94116,3,123.0,2001-11-01,3.0,188.321916169,2001-11-01,3.0,0.0355330239435,6.69164715633,3.0,2001-11-01,5.9,94116
1851,2001-11-01,94117,6,123.0,2001-11-01,3.0,188.321916169,2001-11-01,3.0,0.0729122092999,13.7309669675,6.0,2001-11-01,16.9,94117
1854,2001-11-01,94118,4,123.0,2001-11-01,3.0,188.321916169,2001-11-01,3.0,0.0572088125566,10.7736732024,4.0,2001-11-01,13.9,94118
1857,2001-11-01,94121,3,123.0,2001-11-01,3.0,188.321916169,2001-11-01,3.0,0.0514900095947,9.69669727046,3.0,2001-11-01,13.6,94121
1860,2001-11-01,94122,18,123.0,2001-11-01,3.0,188.321916169,2001-11-01,3.0,0.0665316296657,12.5293639845,18.0,2001-11-01,12.7,94122
1863,2001-11-01,94123,7,123.0,2001-11-01,3.0,188.321916169,2001-11-01,3.0,0.0275662358855,5.19132636354,7.0,2001-11-01,6.69703443878,94123
1866,2001-11-01,94124,1,123.0,2001-11-01,3.0,188.321916169,2001-11-01,3.0,0.0324081828594,6.10317109564,1.0,2001-11-01,8.6,94124
1869,2001-11-01,94131,1,123.0,2001-11-01,3.0,188.321916169,2001-11-01,3.0,0.0288441345788,5.43198269413,1.0,2001-11-01,7.6,94131
1872,2001-11-01,94133,3,123.0,2001-11-01,3.0,188.321916169,2001-11-01,3.0,0.0414443288917,7.80487543125,3.0,2001-11-01,8.79703443878,94133
1875,2001-11-01,94134,4,123.0,2001-11-01,3.0,188.321916169,2001-11-01,3.0,0.0336787177797,6.34244066639,4.0,2001-11-01,6.9,94134
1878,2001-11-01,Unknown_ZIP,3,123.0,2001-11-01,3.0,188.321916169,2001-11-01,3.0,0.0181447936529,3.41706230921,3.0,2001-11-01,3.7,Unknown_ZIP
1881,2001-12-01,94102,7,107.0,2001-12-01,3.0,184.934325166,2001-12-01,3.0,0.0455033689214,8.41513482424,7.0,2001-12-01,8.3,94102
1884,2001-12-01,94103,3,107.0,2001-12-01,3.0,184.934325166,2001-12-01,3.0,0.0431759013029,7.98470617086,3.0,2001-12-01,6.3,94103
1887,2001-12-01,94107,5,107.0,2001-12-01,3.0,184.934325166,2001-12-01,3.0,0.0200995121688,3.71708971909,5.0,2001-12-01,7.15636363636,94107
1890,2001-12-01,94108,1,107.0,2001-12-01,3.0,184.934325166,2001-12-01,3.0,0.0177113287117,3.27543262308,1.0,2001-12-01,2.5,94108
1893,2001-12-01,94109,2,107.0,2001-12-01,3.0,184.934325166,2001-12-01,3.0,0.0707502791918,13.0841551376,2.0,2001-12-01,13.4,94109
1896,2001-12-01,94110,10,107.0,2001-12-01,3.0,184.934325166,2001-12-01,3.0,0.13154321594,24.32685587,10.0,2001-12-01,29.4,94110
1899,2001-12-01,94112,12,107.0,2001-12-01,3.0,184.934325166,2001-12-01,3.0,0.0679385415999,12.5641683435,12.0,2001-12-01,10.2,94112
1902,2001-12-01,94114,13,107.0,2001-12-01,3.0,184.934325166,2001-12-01,3.0,0.0645836416719,11.9437321893,13.0,2001-12-01,19.0,94114
1905,2001-12-01,94115,2,107.0,2001-12-01,3.0,184.934325166,2001-12-01,3.0,0.0448338943853,8.29132600269,2.0,2001-12-01,4.5,94115
1908,2001-12-01,94116,6,107.0,2001-12-01,3.0,184.934325166,2001-12-01,3.0,0.0348862242207,6.45166033383,6.0,2001-12-01,7.7,94116
1911,2001-12-01,94117,7,107.0,2001-12-01,3.0,184.934325166,2001-12-01,3.0,0.07173628261,13.2665010144,7.0,2001-12-01,12.2,94117
1914,2001-12-01,94118,6,107.0,2001-12-01,3.0,184.934325166,2001-12-01,3.0,0.0590652929983,10.9232001014,6.0,2001-12-01,16.0,94118
1917,2001-12-01,94121,5,107.0,2001-12-01,3.0,184.934325166,2001-12-01,3.0,0.0515657906369,9.53628469307,5.0,2001-12-01,10.7,94121
1920,2001-12-01,94122,10,107.0,2001-12-01,3.0,184.934325166,2001-12-01,3.0,0.0662852348417,12.2584151739,10.0,2001-12-01,14.3,94122
1923,2001-12-01,94123,3,107.0,2001-12-01,3.0,184.934325166,2001-12-01,3.0,0.0277226301732,5.1268659029,3.0,2001-12-01,5.8,94123
1926,2001-12-01,94127,1,107.0,2001-12-01,3.0,184.934325166,2001-12-01,3.0,0.0081058385904,1.49904778962,1.0,2001-12-01,3.0,94127
1929,2001-12-01,94131,2,107.0,2001-12-01,3.0,184.934325166,2001-12-01,3.0,0.0285910739501,5.28747096671,2.0,2001-12-01,6.2,94131
1932,2001-12-01,94133,1,107.0,2001-12-01,3.0,184.934325166,2001-12-01,3.0,0.042392600366,7.8398469407,1.0,2001-12-01,9.1,94133
1935,2001-12-01,94134,6,107.0,2001-12-01,3.0,184.934325166,2001-12-01,3.0,0.03398978561,6.2858780643,6.0,2001-12-01,7.2,94134
1938,2001-12-01,Unknown_ZIP,1,107.0,2001-12-01,3.0,184.934325166,2001-12-01,3.0,0.0192248759072,3.5553394523,1.0,2001-12-01,2.0,Unknown_ZIP
1941,2002-01-01,94102,3,123.0,2002-01-01,3.0,197.271031814,2002-01-01,3.0,0.0457156258379,9.01836867905,3.0,2002-01-01,7.8,94102
1944,2002-01-01,94103,5,123.0,2002-01-01,3.0,197.271031814,2002-01-01,3.0,0.0436312485727,8.60718142525,5.0,2002-01-01,7.3,94103
1947,2002-01-01,94107,2,123.0,2002-01-01,3.0,197.271031814,2002-01-01,3.0,0.0201239728743,3.9698768931,2.0,2002-01-01,5.0,94107
1950,2002-01-01,94108,2,123.0,2002-01-01,3.0,197.271031814,2002-01-01,3.0,0.0172304442741,3.39906752055,2.0,2002-01-01,2.6,94108
1953,2002-01-01,94109,8,123.0,2002-01-01,3.0,197.271031814,2002-01-01,3.0,0.0709881734114,14.0039102154,8.0,2002-01-01,11.3,94109
1956,2002-01-01,94110,22,123.0,2002-01-01,3.0,197.271031814,2002-01-01,3.0,0.130324079942,25.7091657203,22.0,2002-01-01,25.9,94110
1959,2002-01-01,94111,1,123.0,2002-01-01,3.0,197.271031814,2002-01-01,3.0,0.00755474404315,1.49033215248,1.0,2002-01-01,1.8,94111
1962,2002-01-01,94112,11,123.0,2002-01-01,3.0,197.271031814,2002-01-01,3.0,0.0679311155268,13.4008412522,11.0,2002-01-01,8.0,94112
1965,2002-01-01,94114,14,123.0,2002-01-01,3.0,197.271031814,2002-01-01,3.0,0.0656925026933,12.9592277887,14.0,2002-01-01,14.8,94114
1968,2002-01-01,94115,2,123.0,2002-01-01,3.0,197.271031814,2002-01-01,3.0,0.0447317257492,8.82427369335,2.0,2002-01-01,8.3,94115
1971,2002-01-01,94116,3,123.0,2002-01-01,3.0,197.271031814,2002-01-01,3.0,0.0344329051598,6.79261472921,3.0,2002-01-01,6.9,94116
1974,2002-01-01,94117,3,123.0,2002-01-01,3.0,197.271031814,2002-01-01,3.0,0.0717743595151,14.1590019593,3.0,2002-01-01,11.8,94117
1977,2002-01-01,94118,6,123.0,2002-01-01,3.0,197.271031814,2002-01-01,3.0,0.0596801222564,11.7731592963,6.0,2002-01-01,3.6,94118
1980,2002-01-01,94121,7,123.0,2002-01-01,3.0,197.271031814,2002-01-01,3.0,0.0517504963153,10.208873805,7.0,2002-01-01,12.0,94121
1983,2002-01-01,94122,4,123.0,2002-01-01,3.0,197.271031814,2002-01-01,3.0,0.0673392057608,13.284074602,4.0,2002-01-01,18.9,94122
1986,2002-01-01,94123,1,123.0,2002-01-01,3.0,197.271031814,2002-01-01,3.0,0.0283404485547,5.59074952845,1.0,2002-01-01,9.9,94123
1989,2002-01-01,94124,4,123.0,2002-01-01,3.0,197.271031814,2002-01-01,3.0,0.0320462171945,6.32179033168,4.0,2002-01-01,5.9,94124
1992,2002-01-01,94131,6,123.0,2002-01-01,3.0,197.271031814,2002-01-01,3.0,0.028158871485,5.55492963257,6.0,2002-01-01,6.3,94131
1995,2002-01-01,94132,3,123.0,2002-01-01,3.0,197.271031814,2002-01-01,3.0,0.0194728956253,3.8414382124,3.0,2002-01-01,5.5,94132
1998,2002-01-01,94133,6,123.0,2002-01-01,3.0,197.271031814,2002-01-01,3.0,0.0420331616445,8.291925168,6.0,2002-01-01,7.0,94133
2001,2002-01-01,94134,8,123.0,2002-01-01,3.0,197.271031814,2002-01-01,3.0,0.0342374269344,6.75405253799,8.0,2002-01-01,4.1,94134
2004,2002-01-01,Unknown_ZIP,2,123.0,2002-01-01,3.0,197.271031814,2002-01-01,3.0,0.0191007422553,3.76802313311,2.0,2002-01-01,4.5,Unknown_ZIP
2007,2002-02-01,94102,4,134.0,2002-02-01,3.0,193.856243882,2002-02-01,3.0,0.046827662937,9.07783484673,4.0,2002-02-01,7.4,94102
2010,2002-02-01,94103,6,134.0,2002-02-01,3.0,193.856243882,2002-02-01,3.0,0.0430299671767,8.34162781124,6.0,2002-02-01,4.9,94103
2013,2002-02-01,94107,1,134.0,2002-02-01,3.0,193.856243882,2002-02-01,3.0,0.0199993338332,3.87699573705,1.0,2002-02-01,2.9,94107
2016,2002-02-01,94108,7,134.0,2002-02-01,3.0,193.856243882,2002-02-01,3.0,0.0171945079158,3.33326271996,7.0,2002-02-01,4.8,94108
2019,2002-02-01,94109,8,134.0,2002-02-01,3.0,193.856243882,2002-02-01,3.0,0.0690238580329,13.3807058565,8.0,2002-02-01,8.6,94109
2022,2002-02-01,94110,14,134.0,2002-02-01,3.0,193.856243882,2002-02-01,3.0,0.131586818297,25.5089263395,14.0,2002-02-01,28.0,94110
2025,2002-02-01,94112,8,134.0,2002-02-01,3.0,193.856243882,2002-02-01,3.0,0.0701273738576,13.5946292893,8.0,2002-02-01,8.7,94112
2028,2002-02-01,94114,5,134.0,2002-02-01,3.0,193.856243882,2002-02-01,3.0,0.0656721323093,12.7309528972,5.0,2002-02-01,12.9,94114
2031,2002-02-01,94115,5,134.0,2002-02-01,3.0,193.856243882,2002-02-01,3.0,0.0448582495634,8.69605176749,5.0,2002-02-01,7.7,94115
2034,2002-02-01,94116,4,134.0,2002-02-01,3.0,193.856243882,2002-02-01,3.0,0.0341190719955,6.61419514178,4.0,2002-02-01,5.7,94116
2037,2002-02-01,94117,20,134.0,2002-02-01,3.0,193.856243882,2002-02-01,3.0,0.0710558010241,13.7746106926,20.0,2002-02-01,12.9,94117
2040,2002-02-01,94118,8,134.0,2002-02-01,3.0,193.856243882,2002-02-01,3.0,0.0588313785985,11.4048300775,8.0,2002-02-01,14.9,94118
2043,2002-02-01,94121,7,134.0,2002-02-01,3.0,193.856243882,2002-02-01,3.0,0.0508954884274,9.86640821707,7.0,2002-02-01,6.2,94121
2046,2002-02-01,94122,14,134.0,2002-02-01,3.0,193.856243882,2002-02-01,3.0,0.0698080263125,13.5327217738,14.0,2002-02-01,17.9,94122
2049,2002-02-01,94123,2,134.0,2002-02-01,3.0,193.856243882,2002-02-01,3.0,0.0292332648219,5.66705091479,2.0,2002-02-01,5.9,94123
2052,2002-02-01,94124,3,134.0,2002-02-01,3.0,193.856243882,2002-02-01,3.0,0.0312988379478,6.06747516243,3.0,2002-02-01,6.4,94124
2055,2002-02-01,94127,1,134.0,2002-02-01,3.0,193.856243882,2002-02-01,3.0,0.0081058385904,1.57136742265,1.0,2002-02-01,3.7,94127
2058,2002-02-01,94131,4,134.0,2002-02-01,3.0,193.856243882,2002-02-01,3.0,0.0275127814791,5.33352447629,4.0,2002-02-01,4.9,94131
2061,2002-02-01,94132,3,134.0,2002-02-01,3.0,193.856243882,2002-02-01,3.0,0.0194728956253,3.77494240343,3.0,2002-02-01,4.6,94132
2064,2002-02-01,94133,5,134.0,2002-02-01,3.0,193.856243882,2002-02-01,3.0,0.041481820465,8.04150990474,5.0,2002-02-01,5.8,94133
2067,2002-02-01,94134,1,134.0,2002-02-01,3.0,193.856243882,2002-02-01,3.0,0.0341837675053,6.62673677031,1.0,2002-02-01,6.5,94134
2070,2002-02-01,Unknown_ZIP,4,134.0,2002-02-01,3.0,193.856243882,2002-02-01,3.0,0.0192770589768,3.73697824634,4.0,2002-02-01,1.5,Unknown_ZIP
2073,2002-03-01,94102,8,142.0,2002-03-01,3.0,188.184563129,2002-03-01,3.0,0.0473910840827,8.91827045432,8.0,2002-03-01,9.1,94102
2076,2002-03-01,94103,10,142.0,2002-03-01,3.0,188.184563129,2002-03-01,3.0,0.0425756464495,8.01207942703,10.0,2002-03-01,4.1,94103
2079,2002-03-01,94107,3,142.0,2002-03-01,3.0,188.184563129,2002-03-01,3.0,0.0208346350248,3.92075669009,3.0,2002-03-01,6.0,94107
2082,2002-03-01,94108,1,142.0,2002-03-01,3.0,188.184563129,2002-03-01,3.0,0.0169141967186,3.18299072016,1.0,2002-03-01,1.3,94108
2085,2002-03-01,94109,10,142.0,2002-03-01,3.0,188.184563129,2002-03-01,3.0,0.0674986377527,12.7022016573,10.0,2002-03-01,13.1,94109
2088,2002-03-01,94110,27,142.0,2002-03-01,3.0,188.184563129,2002-03-01,3.0,0.130431397862,24.5451756249,27.0,2002-03-01,20.6,94110
2091,2002-03-01,94112,9,142.0,2002-03-01,3.0,188.184563129,2002-03-01,3.0,0.0714007726107,13.4365232008,9.0,2002-03-01,13.0,94112
2094,2002-03-01,94114,13,142.0,2002-03-01,3.0,188.184563129,2002-03-01,3.0,0.0673637442727,12.6768167867,13.0,2002-03-01,17.4,94114
2097,2002-03-01,94115,6,142.0,2002-03-01,3.0,188.184563129,2002-03-01,3.0,0.0440653204489,8.29241307782,6.0,2002-03-01,9.6,94115
2100,2002-03-01,94116,3,142.0,2002-03-01,3.0,188.184563129,2002-03-01,3.0,0.034784396067,6.54588637757,3.0,2002-03-01,6.9,94116
2103,2002-03-01,94117,11,142.0,2002-03-01,3.0,188.184563129,2002-03-01,3.0,0.0708850361673,13.3394695635,11.0,2002-03-01,15.2,94117
2106,2002-03-01,94118,3,142.0,2002-03-01,3.0,188.184563129,2002-03-01,3.0,0.0587478448942,11.0554375262,3.0,2002-03-01,10.5,94118
2109,2002-03-01,94121,4,142.0,2002-03-01,3.0,188.184563129,2002-03-01,3.0,0.0507692303527,9.55398543432,4.0,2002-03-01,11.2,94121
2112,2002-03-01,94122,12,142.0,2002-03-01,3.0,188.184563129,2002-03-01,3.0,0.0705246904826,13.2716580683,12.0,2002-03-01,14.3,94122
2115,2002-03-01,94123,5,142.0,2002-03-01,3.0,188.184563129,2002-03-01,3.0,0.0291970259842,5.49442957951,5.0,2002-03-01,12.5,94123
2118,2002-03-01,94124,3,142.0,2002-03-01,3.0,188.184563129,2002-03-01,3.0,0.0312988379478,5.88995814565,3.0,2002-03-01,3.2,94124
2121,2002-03-01,94131,4,142.0,2002-03-01,3.0,188.184563129,2002-03-01,3.0,0.0272371192074,5.12560537894,4.0,2002-03-01,6.5,94131
2124,2002-03-01,94132,2,142.0,2002-03-01,3.0,188.184563129,2002-03-01,3.0,0.0194728956253,3.6644983561,2.0,2002-03-01,8.1,94132
2127,2002-03-01,94133,3,142.0,2002-03-01,3.0,188.184563129,2002-03-01,3.0,0.0405080014931,7.62298056422,3.0,2002-03-01,7.4,94133
2130,2002-03-01,94134,2,142.0,2002-03-01,3.0,188.184563129,2002-03-01,3.0,0.0348471311068,6.55769214363,2.0,2002-03-01,6.2,94134
2133,2002-03-01,Unknown_ZIP,3,142.0,2002-03-01,3.0,188.184563129,2002-03-01,3.0,0.0189566956032,3.56735748045,3.0,2002-03-01,4.0,Unknown_ZIP
2136,2002-04-01,94102,3,143.0,2002-04-01,3.0,205.797206957,2002-04-01,3.0,0.0467145887833,9.61373189574,3.0,2002-04-01,9.1,94102
2139,2002-04-01,94103,1,143.0,2002-04-01,3.0,205.797206957,2002-04-01,3.0,0.0425190217452,8.75029591769,1.0,2002-04-01,6.6,94103
2142,2002-04-01,94107,4,143.0,2002-04-01,3.0,205.797206957,2002-04-01,3.0,0.0206960146483,4.25918200976,4.0,2002-04-01,4.3,94107
2145,2002-04-01,94108,1,143.0,2002-04-01,3.0,205.797206957,2002-04-01,3.0,0.016891643818,3.47625311865,1.0,2002-04-01,2.1,94108
2148,2002-04-01,94109,14,143.0,2002-04-01,3.0,205.797206957,2002-04-01,3.0,0.0674263440072,13.876153272,14.0,2002-04-01,13.6,94109
2151,2002-04-01,94110,25,143.0,2002-04-01,3.0,205.797206957,2002-04-01,3.0,0.131855821119,27.1355597074,25.0,2002-04-01,22.7,94110
2154,2002-04-01,94112,13,143.0,2002-04-01,3.0,205.797206957,2002-04-01,3.0,0.0719310703077,14.8032133627,13.0,2002-04-01,10.7,94112
2157,2002-04-01,94114,10,143.0,2002-04-01,3.0,205.797206957,2002-04-01,3.0,0.0687301382121,14.1444704778,10.0,2002-04-01,13.2,94114
2160,2002-04-01,94115,1,143.0,2002-04-01,3.0,205.797206957,2002-04-01,3.0,0.0432475216887,8.90021917134,1.0,2002-04-01,7.7,94115
2163,2002-04-01,94116,4,143.0,2002-04-01,3.0,205.797206957,2002-04-01,3.0,0.0344786857092,7.0956172185,4.0,2002-04-01,6.7,94116
2166,2002-04-01,94117,17,143.0,2002-04-01,3.0,205.797206957,2002-04-01,3.0,0.0695175422771,14.3065160351,17.0,2002-04-01,15.7,94117
2169,2002-04-01,94118,14,143.0,2002-04-01,3.0,205.797206957,2002-04-01,3.0,0.0584546873327,12.0298113866,14.0,2002-04-01,11.1,94118
2172,2002-04-01,94121,9,143.0,2002-04-01,3.0,205.797206957,2002-04-01,3.0,0.0509498579631,10.4853384636,9.0,2002-04-01,8.1,94121
2175,2002-04-01,94122,8,143.0,2002-04-01,3.0,205.797206957,2002-04-01,3.0,0.0694069150332,14.2837492573,8.0,2002-04-01,12.5,94122
2178,2002-04-01,94123,2,143.0,2002-04-01,3.0,205.797206957,2002-04-01,3.0,0.0285774099641,5.88115115268,2.0,2002-04-01,10.6,94123
2181,2002-04-01,94124,2,143.0,2002-04-01,3.0,205.797206957,2002-04-01,3.0,0.0313358527131,6.44883096597,2.0,2002-04-01,4.7,94124
2184,2002-04-01,94127,1,143.0,2002-04-01,3.0,205.797206957,2002-04-01,3.0,0.00815352919818,1.67797353583,1.0,2002-04-01,2.8,94127
2187,2002-04-01,94129,1,143.0,2002-04-01,3.0,205.797206957,2002-04-01,3.0,0.0373831775701,7.69335353109,1.0,2002-04-01,4.0,94129
2190,2002-04-01,94131,3,143.0,2002-04-01,3.0,205.797206957,2002-04-01,3.0,0.0278899485589,5.73967351558,3.0,2002-04-01,5.8,94131
2193,2002-04-01,94132,3,143.0,2002-04-01,3.0,205.797206957,2002-04-01,3.0,0.019642459359,4.04236327384,3.0,2002-04-01,7.4,94132
2196,2002-04-01,94133,1,143.0,2002-04-01,3.0,205.797206957,2002-04-01,3.0,0.0407513099141,8.38650576015,1.0,2002-04-01,10.1,94133
2199,2002-04-01,94134,2,143.0,2002-04-01,3.0,205.797206957,2002-04-01,3.0,0.0357351757921,7.35419936812,2.0,2002-04-01,7.9,94134
2202,2002-04-01,Unknown_ZIP,4,143.0,2002-04-01,3.0,205.797206957,2002-04-01,3.0,0.0188724289469,3.88389316575,4.0,2002-04-01,4.3,Unknown_ZIP
2205,2002-05-01,94102,4,152.0,2002-05-01,3.0,232.114762768,2002-05-01,3.0,0.0462327647115,10.7313072131,4.0,2002-05-01,4.4,94102
2208,2002-05-01,94103,4,152.0,2002-05-01,3.0,232.114762768,2002-05-01,3.0,0.0425835102497,9.88426137942,4.0,2002-05-01,7.6,94103
2211,2002-05-01,94107,6,152.0,2002-05-01,3.0,232.114762768,2002-05-01,3.0,0.0203067991165,4.7135078595,6.0,2002-05-01,5.5,94107
2214,2002-05-01,94108,1,152.0,2002-05-01,3.0,232.114762768,2002-05-01,3.0,0.0180698825564,4.19428650281,1.0,2002-05-01,2.4,94108
2217,2002-05-01,94109,14,152.0,2002-05-01,3.0,232.114762768,2002-05-01,3.0,0.0672056339652,15.5994197845,14.0,2002-05-01,13.8,94109
2220,2002-05-01,94110,9,152.0,2002-05-01,3.0,232.114762768,2002-05-01,3.0,0.131073586571,30.4241144521,9.0,2002-05-01,20.6,94110
2223,2002-05-01,94112,13,152.0,2002-05-01,3.0,232.114762768,2002-05-01,3.0,0.0715816538,16.6151585903,13.0,2002-05-01,10.5,94112
2226,2002-05-01,94114,10,152.0,2002-05-01,3.0,232.114762768,2002-05-01,3.0,0.0678325180585,15.7449288371,10.0,2002-05-01,15.7,94114
2229,2002-05-01,94115,9,152.0,2002-05-01,3.0,232.114762768,2002-05-01,3.0,0.0430779762929,9.99903424774,9.0,2002-05-01,9.6,94115
2232,2002-05-01,94116,6,152.0,2002-05-01,3.0,232.114762768,2002-05-01,3.0,0.0343464588681,7.97232015206,6.0,2002-05-01,5.8,94116
2235,2002-05-01,94117,16,152.0,2002-05-01,3.0,232.114762768,2002-05-01,3.0,0.0717957191076,16.6648463084,16.0,2002-05-01,16.7,94117
2238,2002-05-01,94118,7,152.0,2002-05-01,3.0,232.114762768,2002-05-01,3.0,0.0584903103386,13.5764645084,7.0,2002-05-01,12.4,94118
2241,2002-05-01,94121,13,152.0,2002-05-01,3.0,232.114762768,2002-05-01,3.0,0.050986685049,11.8347623045,13.0,2002-05-01,6.7,94121
2244,2002-05-01,94122,6,152.0,2002-05-01,3.0,232.114762768,2002-05-01,3.0,0.0704089349448,16.3429532314,6.0,2002-05-01,13.2,94122
2247,2002-05-01,94123,3,152.0,2002-05-01,3.0,232.114762768,2002-05-01,3.0,0.028187351769,6.54270046891,3.0,2002-05-01,7.2,94123
2250,2002-05-01,94124,1,152.0,2002-05-01,3.0,232.114762768,2002-05-01,3.0,0.0310726823304,7.21242828768,1.0,2002-05-01,3.5,94124
2253,2002-05-01,94131,3,152.0,2002-05-01,3.0,232.114762768,2002-05-01,3.0,0.0279476190797,6.48705497261,3.0,2002-05-01,6.7,94131
2256,2002-05-01,94132,2,152.0,2002-05-01,3.0,232.114762768,2002-05-01,3.0,0.0197339793704,4.58054794002,2.0,2002-05-01,9.2,94132
2259,2002-05-01,94133,7,152.0,2002-05-01,3.0,232.114762768,2002-05-01,3.0,0.0406530848547,9.43618114682,7.0,2002-05-01,7.8,94133
2262,2002-05-01,94134,10,152.0,2002-05-01,3.0,232.114762768,2002-05-01,3.0,0.0349273903856,8.10716293345,10.0,2002-05-01,4.7,94134
2265,2002-05-01,Unknown_ZIP,8,152.0,2002-05-01,3.0,232.114762768,2002-05-01,3.0,0.0192051052293,4.45778844423,8.0,2002-05-01,4.4,Unknown_ZIP
2268,2002-06-01,94102,3,169.0,2002-06-01,3.0,225.251815266,2002-06-01,3.0,0.0465134664742,10.4772427576,3.0,2002-06-01,7.6,94102
2271,2002-06-01,94103,13,169.0,2002-06-01,3.0,225.251815266,2002-06-01,3.0,0.0433568164986,9.76620162049,13.0,2002-06-01,8.9,94103
2274,2002-06-01,94107,2,169.0,2002-06-01,3.0,225.251815266,2002-06-01,3.0,0.0203302265864,4.57942044336,2.0,2002-06-01,2.9,94107
